content,label,has_url,has_phone_number,sender_type
Yeu cau Huy goi D6V khong thanh cong do QK chua dang ky goi D6V. Vui long soan CTKM gui 900 de tra cuu uu dai danh rieng cho thue bao cua QK hoac lien he tong dai CSKH: 18001091 (0d).,0.0,0,1,shortcode
"334679 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0.0,0,0,brandname
(TB) Quỹ Vì trẻ em khuyết tật Việt Nam kêu gọi quý vị hãy hỗ trợ trẻ khuyết tật có cơ hội tới trường bằng cách nhắn tin: TEKT gửi 1407 để ủng hộ 20.000 đồng/tin nhắn. Thời gian đến hết ngày 23/07/2024. Phí nhắn tin 300đ/tin. Chi tiết liên hệ 19001530 nhánh 6 (1000đ/phút) hoặc truy cập https://1400.vn/vitreemkhuyettat để quét mã QR ủng hộ.,1.0,1,1,unknown
Cam on ban da mua Premium for Students voi gia 29.500d. Ban co the xem bien nhan cho giao dich cua minh tai: https://www.spotify.com/account/subscription/receipt/2470758456555101-1-1,0.0,1,1,brandname
"(QC) VinaPhone tang Quy Khach 500MB/ngay khi dang ky goi cuoc BIG70. Soan DK gui 9923. Gia cuoc: 70.000d/30 ngay. Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091.",0.0,0,1,brandname
"(TB) Quy khach da nap the/dang ky/gia han goi cuoc VinaPhone va duoc nhan ma du thuong 00043010274 tham gia CTKM ""SINH NHAT NONG - CHAY MUA BONG"" voi co hoi trung giai thuong: 50 TV SAMSUNG 75 inch, ",1.0,0,0,brandname
"100 DT SAMSUNG Galaxy Z Flip 5, 1.000 DT Hapi20, 1.650 Loa Bluetooth JBL Go 3. Chi tiet tai: my.vnpt.com.vn/adv/KM2024. CSKH: 18001091(0d).",0.0,1,1,brandname
"Tai khoan cua Quy khach da duoc nap 50,000 dong tu VnTopup vao 25/06/2024 09:03:33. Ma giao dich 2087509468. CSKH 18001091 (0d). Tran trong cam on!",0.0,0,1,unknown
"[UNG TIEN]Tai khoan chinh cua Quy Khach khong du de thuc hien cuoc goi/gui tin nhan. De duoc ung 5000d vao tai khoan chinh va tiep tuc su dung cac dich vu cua VinaPhone, Quy Khach vui long soan Y gui 1576 (hieu luc trong vong 48h) (Gia cuoc 1500d). De duoc ung tien tu dong khi tai khoan chinh duoi 5000d, soan UTD gui 1576. De tu choi nhan tin, Quy Khach vui long soan TC gui 1576",0.0,0,0,shortcode
"Tai khoan chinh cua Quy khach khong du de thuc hien cuoc goi. Soan 3 gui 9345 (hieu luc trong vong 48h) de duoc ung 10 PHUT THOAI (Gia cuoc 17300d) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Tu choi nhan tin, soan TC gui 9345. CSKH: 18001091 (0d)",0.0,1,1,brandname
"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach khong du de thuc hien cuoc goi. Soan A hoac Y gui 1357 de duoc ung 5000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 250 phut. So tien da ung 5000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0.0,1,1,brandname
(TB) SINH NHẬT VINA - NẠP THẺ CÓ QUÀ! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 21/06/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  ,0.0,1,1,brandname
"(TB) Tổ chức/cá nhân tự nguyện giao nộp vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo sẽ được chi thưởng, cụ thể: súng quân dụng 1.000.000 đ/khẩu; súng hơi, súng thể thao, súng tự chế, súng công cụ hỗ trợ, dùi cui điện: 600.000đ/chiếc; công cụ hỗ trợ khác: 100.000đ/CCHT; đạn quân dụng, đạn súng CCHT: 5.000đ/viên; trái đạn, lựu đạn, bom, mìn các loại: 50.000đ/trái; thuốc nổ: 50.000đ/kg; các loại pháo, thuốc nổ: 50.000đ/kg; kíp nổ, dây mồi nổ: 30.000đ/mét. Giao nộp tại Công an cấp xã và Công an cấp huyện.",1.0,0,0,unknown
Goi cuoc D6V cua QK gia han khong thanh cong do khong du so du 6.000d. QK vui long nap tien va duy tri tai khoan chinh toi thieu 6.000d truoc ngay 21/06/2024 de duoc gia han tu dong goi D6V. CSKH: 18001091 (0d),0.0,0,0,unknown
"Yeu cau Huy goi D6V khong thanh cong do goi cuoc van con 1.76GB. De xac nhan huy het uu dai con lai trong goi va huy goi, QK soan HUY D6V Y gui 888. CSKH: 18001091 (0d). Tran trong!",0.0,0,1,shortcode
"(TB) Các cá nhân, tổ chức tuyệt đối không sản xuất, mua bán, tàng trữ, vận chuyển, sử dụng trái phép các loại vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo; tích cực phát hiện, tố giác, đấu tranh với tội phạm, hành vi vi phạm pháp luật. Mọi thông tin về tội phạm và vi phạm pháp luật về vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo, đề nghị cung cấp kịp thời cho cơ quan Công an nơi gần nhất hoặc qua đường dây nóng số điện thoại 02518.820.999 hoặc trên ứng dụng VneID.",0.0,0,1,brandname
"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A hoac Y gui 1357 de duoc ung 5000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 250 phut. So tien da ung 5000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0.0,1,1,brandname
(TB) NẠP THẺ NGAY THÔI - NGÀY VÀNG TỚI RỒI! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 14/06/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ). ,0.0,1,1,brandname
"(TB) Hãy tránh xa ma túy vì sức khỏe của bản thân, hạnh phúc của mọi nhà. Mỗi cá nhân cùng chung tay vì một cộng đồng khỏe mạnh an toàn hãy nói không với ma túy; tuyệt đối không sản xuất, mua bán, tàng trữ, vận chuyển, sử dụng trái phép các chất ma túy; tích cực phát hiện, tố giác, đấu tranh với tội phạm, hành vi vi phạm pháp luật.",0.0,0,0,unknown
Your verification code is 592516 Thank you,0.0,0,0,unknown
(TB) NẠP THẺ CHỚ LO - CÓ SALES TO! VinaPhone tặng 20% giá trị thẻ nạp vào NGÀY MAI 07/06/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ). ,0.0,1,1,brandname
"(TB) Triệu quà tri ân mừng sinh nhật VinaPhone. Lắp đặt mới/ gia hạn gói cước Internet từ 3 tháng trên MyVNPT để nhận về cơ hội trúng TV Samsung 75 inch, Samsung Galazy Z Flip 5,... Tổng giá trị lên đến 7.9 tỷ đồng. Truy cập ngay https://my.vnpt.com.vn/adv/bsnvnp. CSKH: 18001091 nhánh 3 (0đ). Trân trọng!",0.0,1,1,brandname
Cam on ban da mua Premium for Students voi gia 29.500d. Ban co the xem bien nhan cho giao dich cua minh tai: https://www.spotify.com/account/subscription/receipt/2428975286555100-1-1,0.0,1,0,brandname
"(TB) Nạp điện thoại SIÊU TỐC cho thuê bao 84828054353 của bạn: Quét mã VietQR tại https://tt.vnptmoney.vn/89558c68 bằng ứng dụng ngân hàng bất kỳ để NẠP NHANH 30K vào TKC và hưởng GIẢM GIÁ HẤP DẪN! Lưu mã để nạp bất kỳ lúc nào bạn cần, chẳng còn lo gián đoạn liên lạc! Chi tiết LH 18001091 (#3).",0.0,1,1,brandname
"Tai khoan cua Quy khach da duoc nap 10,000 dong tu vtc vao 29/05/2024 23:36:24. Ma giao dich 2070229441. CSKH 18001091 (0d). Tran trong cam on!",0.0,0,1,unknown
"Ban co 10.000D qua Nap Dien Thoai & 130.000D qua khac trong MoMo, het han 31/5. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!",0.0,1,0,brandname
"Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/5. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi  dung ngay!",0.0,1,0,brandname
Goi cuoc D6V cua QK da su dung het dung luong toc do cao. De tiep tuc su dung dich vu vui long soan DK D6V gui 888. CSKH: 18001091 (0d).,0.0,0,1,shortcode
Goi cuoc D6V: (6.000d/1 ngay) cua QK se duoc gia han chu ky tiep theo vao 10:13:19 ngay 19/05/02024. QK vui long duy tri tai khoan chinh toi thieu 6.000d de duoc gia han tu dong va huong uu dai goi cuoc. CSKH: 18001091 (0d). Tran trong!,0.0,0,1,shortcode
"Yeu cau Huy goi D6V khong thanh cong do goi cuoc van con 1.57GB. De xac nhan huy het uu dai con lai trong goi va huy goi, QK soan HUY D6V Y gui 888. CSKH: 18001091 (0d). Tran trong!",0.0,0,1,shortcode
"(TB) Nạp điện thoại SIÊU TỐC cho thuê bao 84828054353 của bạn: Quét mã VietQR tại https://tt.vnptmoney.vn/ca256be3 bằng ứng dụng ngân hàng bất kỳ để NẠP NHANH 30K vào TKC và hưởng GIẢM GIÁ HẤP DẪN! Lưu mã để nạp bất kỳ lúc nào bạn cần, chẳng còn lo gián đoạn liên lạc! Chi tiết LH 18001091 (#3).",0.0,1,1,brandname
"[UNG TIEN]Tai khoan chinh cua Quy khach sap het. Soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 1500d) de duoc ung 5000d vao tai khoan chinh va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. De duoc ung tien tu dong moi khi tai khoan chinh duoi 5.000d, soan UTD gui 1576. Tu choi nhan tin nhan, soan TC gui 1576. CSKH: 18001091 (0d)",0.0,1,1,shortcode
"876041 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0.0,0,0,brandname
(TB) NẠP THẺ NGÀY VÀNG - ĐÓN CƠ HỘI VÀNG! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 17/05/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ).,0.0,1,1,brandname
G-886668 là mã xác minh Google của bạn. ,0.0,0,0,brandname
"(TB) Bạn có quà tặng lên tới 405.000 trên VNPT Money dùng thanh toán nhiều dịch vụ: Điện/Nước, Vé máy bay, Hóa đơn VNPT... CT dành riêng cho ""Bạn mới"" từ nay tới 31/5/2024. Tải app, nhận quà ngay tại https://km.vnptmoney.vn/PTTT. Chi tiết LH 18001091 (#3). ",0.0,1,1,brandname
Use verification code 781043 for Microsoft authentication.,0.0,0,0,brandname
Use verification code 900556 for Microsoft authentication.,0.0,0,0,brandname
(TB) ĐÓN HÈ SANG - QUÀ MÊNH MANG! VinaPhone tặng 20% giá trị thẻ nạp vào NGÀY MAI 10/05/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ). ,0.0,1,1,brandname
(TB) ĐỪNG BỎ LỠ CƠ HỘI VÀNG! Ưu đãi chỉ dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 07/05/2024.  + Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Cơ hội trúng TV Samsung 75 inch và hàng ngàn giải thưởng hấp dẫn khác khi nạp thẻ từ 50.000đ (chi tiết tại my.vnpt.com.vn/adv/KM2024 ). + Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe .  CSKH: 18001091 (0đ). ,0.0,1,1,brandname
"(TB) Quỹ Bảo trợ trẻ em Việt Nam kêu gọi ủng hộ trẻ em có hoàn cảnh đặc biệt, khó khăn trên toàn quốc nhân Tháng hành động Vì trẻ em năm 2024 bằng cách ủng hộ qua tài khoản: TEVN tại Vietcombank.",1.0,0,0,unknown
Cam on ban da mua Premium for Students voi gia 29.500d. Ban co the xem bien nhan cho giao dich cua minh tai: https://www.spotify.com/account/subscription/receipt/2398750018555108-1-1,0.0,1,0,brandname
"Ban co 10.000D qua Nap Dien Thoai & 140.000D qua khac trong MoMo, het han 30/4. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!",0.0,1,0,brandname
"Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 30/4. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi  dung ngay!",0.0,1,0,brandname
"(TB) Quý khách đừng bỏ lỡ ưu đãi tuần mới, VinaPhone tặng riêng Quý khách 20% giá trị thẻ khi nạp tiền HÔM NAY 22/4/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam!",0.0,1,1,brandname
(TB) ƯU ĐÃI TỐT - CHỐT LIỀN! VinaPhone tặng riêng Quý khách 20% giá trị thẻ khi nạp tiền NGÀY MAI 22/4/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam! ,0.0,1,1,brandname
(TB) VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 19/04/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
"Tai khoan cua Quy khach da duoc nap 20,000 dong tu VnTopup vao 12/04/2024 09:35:11. Ma giao dich 2039738402. CSKH 18001091 (0d). Tran trong cam on!",0.0,0,1,unknown
Thoi han goi di cua quy khach sap het. Xin vui long nap the de tiep tuc su dung cac dich vu cua VinaPhone.,1.0,0,0,unknown
(TB) NẠP THẺ CHỚ LO - CÓ KHUYẾN MẠI TO! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 12/04/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
"(TB) NHẬN NGAY QUÀ tặng lên tới 390.000Đ dành cho riêng quý khách để Thanh toán hoá đơn VNPT, Điện, Nước,... CHỈ CẦN soạn DK gửi 9191 (0đ) và làm theo hướng dẫn. Chi tiết xem tại https://km.vnptmoney.vn/390K. LH 18001091 (#3).",0.0,1,1,brandname
(TB) Đừng quên ưu đãi 20% giá trị thẻ nạp dành riêng cho Quý khách HÔM NAY 08/4/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
"(TB) BV Phổi Trung ương, Quỹ hỗ trợ người bệnh chiến thắng bệnh lao kêu gọi Quý vị đồng hành vì mục tiêu chấm dứt bệnh lao. Hãy soạn tin TB gửi 1402 (20.000đ/tin nhắn). Hoặc truy cập website: https://1400.vn/hotrodieutribenhlao, UH qua quét mã QR. Trân trọng cảm ơn!",1.0,1,0,brandname
(TB) THÁNG MỚI - QUÀ TỚI! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 05/04/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
"(TB) Để hạn chế thấp nhất nguy cơ xảy ra cháy trong cao điểm mùa khô năm 2024, Công an tỉnh Đồng Nai khuyến cáo: Các tổ chức, cá nhân thực hiện nghiêm túc các quy định của pháp luật về PCCC; quản lý chặt chẽ việc sử dụng nguồn lửa, nguồn nhiệt; tuyệt đối không đốt cỏ, rác bừa bãi; khi đốt cỏ, rác phải bố trí người trông coi, chuẩn bị sẵn phương tiện chữa cháy tại chỗ; tổ chức phát quang, dọn sạch cỏ, rác xung quanh nơi ở, trụ sở làm việc để đề phòng cháy; phát quang cỏ tại các khu vực tiếp giáp rừng, dọn sạch cỏ, rác tạo khoảng cách ngăn lửa để chống cháy cỏ lan sang rừng. Khi có sự cố cháy, nổ gọi ngay số điện thoại 114.",0.0,0,1,shortcode
G-348779 is your Google verification code. ,0.0,0,0,brandname
G-692401 is your Google verification code. ,0.0,0,0,brandname
G-841085 is your Google verification code. ,0.0,0,0,brandname
"(TB) Hãy tránh xa ma túy vì sức khỏe của mọi người, hạnh phúc của mọi nhà. Mỗi cá nhân cùng chung tay vì một cộng đồng khỏe mạnh an toàn hãy nói không với ma túy; tuyệt đối không sản xuất, mua bán, tàng trữ, vận chuyển, sử dụng trái phép các chất ma túy; tích cực phát hiện, tố giác, đấu tranh với tội phạm, hành vi vi phạm pháp luật. Mọi thông tin về tội phạm và vi phạm pháp luật về phòng, chống ma túy, đề nghị cung cấp kịp thời cho cơ quan Công an nơi gần nhất hoặc qua đường dây nóng số điện thoại 0693480370 hoặc trên ứng dụng VneID.",0.0,0,1,unknown
(TB) TUẦN MỚI - ƯU ĐÃI TỚI! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp HÔM NAY 19/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam! ,0.0,1,1,brandname
(TB) TUẦN MỚI - ƯU ĐÃI TỚI! VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 19/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
(TB) Đến hẹn lại lên - Ngày Vàng lại tới! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 15/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
(TB) Đừng quên ưu đãi 20% giá trị thẻ nạp dành riêng cho Quý khách HÔM NAY 12/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam!,0.0,1,1,brandname
"(TB) Trao yêu thương đến một nửa thế giới nhân ngày Quốc tế Phụ nữ, VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào ngày mai 08/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). VinaPhone - Mạng di động nhanh nhất Việt Nam! ",0.0,1,1,brandname
(TB) ƯU ĐÃI THÁNG BA - NẠP THẺ QUÁ ĐÃ! Quý khách nhận ngay 20% giá trị khi nạp thẻ trong HÔM NAY 05/03/2024. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).  VinaPhone - Mạng di động nhanh nhất Việt Nam! ,0.0,1,1,brandname
G-859551 là mã xác minh Google của bạn. ,0.0,0,0,brandname
"(TB) NẠP DẾ SINH LỜI - NHÂN ĐÔI LỢI ÍCH, duy nhất trên VNPT Money: Nạp điện thoại VinaPhone nhận chiết khấu khủng 3,5% cho mọi mệnh giá và SINH LỜI TỰ ĐỘNG mỗi ngày tới 6,8%/năm trên giá trị chiết khấu. Khám phá ngay tại https://km.vnptmoney.vn/TopupSTL. Chi tiết LH 18001091 (#3).",0.0,1,1,brandname
