content,label,has_url,has_phone_number,sender_type
"Viettel TB: Gói ST10KDS đã kết thúc. Để biết các CTKM dành riêng cho thuê bao của Quý khách, vui lòng bấm gọi *098# hoặc truy cập My Viettel tại https://viettel.vn/goidata . Chi tiết LH 198 (0đ). Trân trọng.",0.0,1,0,shortcode
"Viettel TB: Quý khách đã được cộng 2GB (gói ST10KDS) để truy cập Internet trong ngày (hết lưu lượng, truy cập theo gói Mobile Internet đang sử dụng nếu có). Truy cập My Viettel tại https://viettel.vn/kttk để kiểm tra ưu đãi. Soạn HUY ST10KDS gửi 191 để hủy gói cước. Chi tiết LH 198 (0đ). Trân trọng.",0.0,1,0,shortcode
"[TB] Để phòng bệnh tay chân miệng, trẻ em và người chăm sóc trẻ cần thường xuyên rửa tay, vệ sinh các vật dụng, đồ chơi của trẻ, bàn ghế, sàn nhà… Nếu nghi ngờ trẻ mắc bệnh, hãy đưa trẻ đến khám tại các cơ sở y tế. ",0.0,0,0,brandname
[KHAO SAT] VIETTEL kinh moi Quy khach danh gia chat luong dich vu: Vui long cho biet muc do hai long voi dich vu INTERNET DI DONG 3G/4G/5G cua VIETTEL bang cach nhap so diem tu 1 (Rat khong hai long) den 10 (Rat hai long) va phan hoi lai tin nhan nay (mien phi).,0.0,0,0,shortcode
"[TB] Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/08/2023. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/pay/tt . Tiền KM sử dụng liên lạc nội mạng trong 15 ngày. Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0.0,1,0,brandname
"[TB] SIÊU ƯU ĐÃI: TẶNG 50% LƯU LƯỢNG Soạn ST5K gửi 191: 5.000đ/ngày có 500MB sử dụng đến 24h (gia hạn hàng ngày), tặng thêm 250MB sau 60p đăng ký. CT áp dụng từ thời điểm TB nhận được tin nhắn đến hết 15/08/2023. Chi tiết LH 198 (0đ). ",0.0,0,0,brandname
"Quy khach duoc cong them 1 diem Viettel++ boi giao dich Tieu dung vien thong thang 07/2023. Thoi han su dung diem den 31/08/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0.0,1,0,brandname
Quy khach duoc cong 3 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 11/08/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0.0,1,0,brandname
"TK ViettelPay 9704...1278 GD +1,000 VND luc 2023-08-11 14:13:34 So du 4,372 VND Phi: -0 VND ND: 230811182319801 VIETTELMONEY TRATHUONG MACQ 230811182319801 84867256447",0.0,0,1,brandname
"Quy khach co 5.312 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0.0,1,0,shortcode
"TK ViettelPay 9704...1278 GD -1,000 VND luc 2023-08-11 14:13:34 So du 3,372 VND Phi: -0 VND ND: GD thanh toan 230811182319866 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0.0,0,1,brandname
"[TB] Trẻ em cần được học bơi và học kỹ năng an toàn để phòng, chống đuối nước.",0.0,0,0,brandname
"[TB] Toàn dân tích cực hưởng ứng tham gia cuộc thi Tìm hiểu Luật phòng, chống ma túy. Thông tin chi tiết truy cập địa chỉ: https://thitimhieuluatphongchongmatuy.vn",0.0,1,0,brandname
"[TB] Để phòng bệnh tay chân miệng, trẻ em và người chăm sóc trẻ cần thường xuyên rửa tay, vệ sinh các vật dụng, đồ chơi của trẻ, bàn ghế, sàn nhà... Nếu nghi ngờ trẻ mắc bệnh, hãy đưa trẻ đến khám tại các cơ sở y tế. ",0.0,0,0,brandname
"Viettel thong bao: Quy khach da duoc lap hoa don so K23TVA7032621, ngay lap 28/07/2023, so tien 5000 VND. Quy khach co the tra cuu hoa don dien tu tai http://www.vietteltelecom.vn/hdbh theo ma so bi mat 6U32KMHGCF.",0.0,1,0,shortcode
"Yeah. Chuc mung Ban da co co hoi trung vang giai thuong tri gia len den 67.100.000VND tu chuong trinh Ngay Vang Viettel Money cho giao dich Mua data Viettel hom nay. Ma du thuong chinh la so dien thoai 0867256447 cua Ban, hay don cho Than Tai go cua vao luc 18h30 moi ngay nhe! Chi tiet chuong trinh va theo doi ket qua trung thuong tai http://viettelmoney.vn/ngayvang2023",0.0,1,1,brandname
"Quy khach da mua thanh cong goi ST5K voi so tien 5.000 VND . Phi GD: 0 VND. Tran trong! Ma uu dai: 241707494, duoc giam: 5.000 VND.",0.0,0,0,brandname
Quy khach duoc cong 3 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 28/07/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0.0,1,0,brandname
"TK ViettelPay 9704...1278 GD +1,000 VND luc 2023-07-28 11:15:23 So du 4,372 VND Phi: -0 VND ND: 230728168209180 VIETTELMONEY TRATHUONG MACQ 230728168209180 84867256447",0.0,0,1,brandname
"Quy khach co 9.312 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0.0,1,0,shortcode
"TK ViettelPay 9704...1278 GD -1,000 VND luc 2023-07-28 11:15:24 So du 3,372 VND Phi: -0 VND ND: GD thanh toan 230728168209528 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0.0,0,1,brandname
Quy khach duoc cong 15 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 20/07/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0.0,1,0,brandname
"Quy khach co 8.600 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0.0,1,0,shortcode
"TK ViettelPay 9704...1278 GD +5,000 VND luc 2023-07-20 11:47:05 So du 8,372 VND Phi: -0 VND ND: 230720174973166 QUATANGVOUCHER 230720174973166 84867256447",0.0,0,1,brandname
"TK ViettelPay 9704...1278 GD -5,000 VND luc 2023-07-20 11:47:06 So du 3,372 VND Phi: -0 VND ND: GD thanh toan 230720174973709 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0.0,0,1,brandname
"[TB] LÊN MẠNG SIÊU RẺ, SIÊU TỐC ĐỘ! 1. Soạn ST30K gửi 191: Chỉ 30K/7 ngày có 7GB 2. Soạn ST15K gửi 191: Chỉ 15K/3 ngày có 3GB Các gói cước gia hạn khi hết chu kỳ. LH 198 (0đ).",0.0,0,0,brandname
"[TB] Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/07/2023. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://km.vtmoney.vn/314y/kmdaitra . Tiền KM sử dụng liên lạc nội mạng trong 15 ngày. Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0.0,1,0,brandname
"Quy khach duoc cong them 25 diem Viettel++ boi giao dich Tieu dung vien thong thang 06/2023. Thoi han su dung diem den 31/07/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0.0,1,0,brandname
"[TB] KHUYẾN MẠI NGÀY VÀNG!  Tặng 20% giá trị TẤT CẢ THẺ NẠP trong hôm nay 01/07, tiền KM sử dụng gọi, nhắn tin nội mạng trong 15 ngày. Nạp thẻ online tại https://viettel.vn/pay/tt . CT dành riêng cho Quý khách. LH 198 (0đ).",0.0,1,0,brandname
"[TB] Phòng, chống ma túy là trách nhiệm của mỗi cá nhân, gia đình và toàn xã hội.",0.0,0,0,brandname
"Quy khach da huy DV Vishare, goi cuoc ngay. De dang ky lai, soan VISHARE gui 9050 (3.000d/ngay). Chi tiet, soan HDVISHARE gui 9050 hoac LH 19001255 (1.000d/p). Tran trong.",0.0,0,1,shortcode
"Chuc mung Quy khach da dang ky thanh cong DV Vishare, goi cuoc ngay. Quy khach duoc uu dai giam 50% cuoc ngay dau chi con 1.500d/ngay. Sau KM, phi DV 3.000d/ngay (gia han hang ngay). Hay truy cap http://v.vishare.vn de chia se hinh anh, video clip tren trang mang xa hoi. Huy DV, soan HUY VISHARE gui 9050. Chi tiet, soan HDVISHARE gui 9050 hoac LH 19001255 (1.000d/p). Tran trong.",0.0,1,1,shortcode
"Mat khau DV Vishare cua Quy khach la 116143, vui long truy cap http://v.vishare.vn de su dung DV. Chi tiet LH 19001255 (1.000d/p). Tran trong.",0.0,1,1,shortcode
"Quy khach da gui yeu cau dang ky DV Vishare, goi cuoc ngay. Quy khach duoc uu dai giam 50% cuoc ngay dau chi con 1.500d/ngay. Sau KM, phi DV 3.000d/ngay. CT ap dung voi TB dang ky lan dau. De xac nhan dang ky va gia han, soan Y VI02 gui 9050 trong vong 24h. Chi tiet, soan HDVISHARE gui 9050 hoac LH 19001255 (1.000d/p). Tran trong.",0.0,0,1,shortcode
Cuc Canh sat QLHC ve TTXH thong bao: Ho so dang ky tai khoan dinh danh dien tu cua cong dan Nguyen Hoang Duy da duoc phe duyet. De nghi truy cap ung dung VNeID hoac dia chi https://vneid.gov.vn de kich hoat tai khoan.,0.0,1,0,brandname
"Truong DH CNTT thong bao hoc bu mon Ky nang nghe nghiep(SS004.N22) vao thu 3 ngay 20/06/2023, Tiet 4,5, Phong C113. Chi tiet vui long lien he (028) 372 52002 chon 155",0.0,0,0,brandname
"[TB] SIÊU ƯU ĐÃI: TẶNG 50% LƯU LƯỢNG Soạn ST5K gửi 191: 5.000đ/ngày có 500MB sử dụng đến 24h (gia hạn hàng ngày), tặng thêm 250MB sau 60p đăng ký. CT áp dụng từ thời điểm TB nhận được tin nhắn đến hết 15/06/2023. Chi tiết LH 198 (0đ). ",0.0,0,0,brandname
"Truong DH CNTT thong bao hoc bu mon Cau truc roi rac(MA004.N22) vao thu 5 ngay 22/06/2023, Tiet 1,2,3,4, Phong B1.16. Chi tiet vui long lien he (028) 372 52002 chon 155",0.0,0,0,brandname
"Quy khach duoc cong them 50 diem Viettel++ boi giao dich Tieu dung vien thong thang 05/2023. Thoi han su dung diem den 30/06/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0.0,1,0,brandname
"[TB] KHUYẾN MẠI CỰC LỚN, NẠP THẺ NGAY! 1. Tặng ngay 20% giá trị tất cả thẻ nạp trong HÔM NAY (10/06), tiền KM sử dụng nội mạng đến hết 25/06/2023. 2. Soạn V120Z gửi 191 trước ngày 15/06: Chỉ 72K/30 ngày (giá gốc 90K) có 120GB (4GB/ngày), miễn phí gọi điện. Chi tiết gói truy cập https://viettel.vn/kmdata . Gói cước gia hạn sau 30 ngày với giá gốc. CT dành riêng cho Quý khách. Chi tiết LH 198 (0đ).",0.0,1,0,brandname
"Viettel thong bao: Quy khach da duoc lap hoa don so K23TVA5387072, ngay lap 07/06/2023, so tien 5000 VND. Quy khach co the tra cuu hoa don dien tu tai http://www.vietteltelecom.vn/hdbh theo ma so bi mat 6J0VQY6FNR.",0.0,1,0,shortcode
"Quy khach da mua thanh cong goi ST5K voi so tien 5.000 VND . Phi GD: 0 VND. Tran trong! Ma uu dai: 229358353, duoc giam: 5.000 VND.",0.0,0,0,brandname
"[TB] Tích cực hưởng ứng Tháng hành động phòng, chống ma túy (tháng 6), Ngày quốc tế phòng, chống ma túy và Ngày toàn dân phòng, chống ma túy (ngày 26/6).",0.0,0,0,brandname
"[TB] TUẦN LỄ VÀNG SINH NHẬT VIETTEL! Nhận ngay gói ưu đãi khủng ST60N chỉ với 60.000đ/30 ngày: Có 60GB (2GB/ngày). Tham gia, soạn ST60N gửi 191. Gói cước gia hạn sau 30 ngày. CT dành riêng cho Quý khách đến hết ngày 14/06. LH 198 (0đ).",0.0,0,0,brandname
"Truong DH CNTT thong bao hoc bu mon Tu tuong Ho Chi Minh(SS003.N23) vao thu 3 ngay 20/06/2023, Tiet 1,2,  HOC ONLINE. Chi tiet vui long lien he (028) 372 52002 chon 155",0.0,0,0,brandname
"TK ViettelPay 9704...1278 GD +999 VND luc 2023-06-03 09:39:43 So du 3,372 VND Phi: -0 VND ND: 230603945961315 VIETTELMONEY TRATHUONG MACQ 230603945961315 84867256447",0.0,0,1,brandname
"[TB] TUẦN LỄ VÀNG SINH NHẬT VIETTEL Nhận ngay gói ưu đãi khủng V120Z chỉ với 90.000đ/30 ngày: Có 120GB (4GB/ngày), miễn phí gọi điện. Tham gia, soạn V120Z gửi 191. Chi tiết gói cước tại https://www.myvt.vn/v120z . CT dành riêng cho Quý khách đến hết ngày 14/06. LH 198 (0đ).",0.0,1,0,brandname
"[TB] Để bảo đảm an toàn phòng cháy, chữa cháy mùa nắng nóng, Bộ Công an khuyến cáo các cơ sở, hộ gia đình chấp hành nghiêm quy định về an toàn phòng cháy, chữa cháy và thoát nạn; quản lý chặt chẽ và sử dụng an toàn nguồn lửa, nguồn nhiệt, hệ thống điện, thiết bị điện và chất dễ cháy, nổ. Để có kiến thức, kỹ năng phòng cháy, chữa cháy và thoát nạn đề nghị truy cập địa chỉ: http://canhsatpccc.gov.vn thư mục hướng dẫn cộng đồng.",0.0,1,0,brandname
"Truong DH CNTT thong bao hoc bu mon Tu tuong Ho Chi Minh(SS003.N23) vao thu 7 ngay 10/06/2023, Tiet 1,2, Phong B5.14. Chi tiet vui long lien he (028) 372 52002 chon 155",0.0,0,0,brandname
"[TB] Căn cước công dân gắn chip và tài khoản định danh điện tử mức 2 (VNeID) thay thế sổ hộ khẩu, sổ tạm trú khi công dân thực hiện thủ tục hành chính, dịch vụ công theo quy định của pháp luật. Đề nghị người dân khẩn trương liên hệ Công an địa phương nơi cư trú để thực hiện thủ tục cấp Căn cước công dân gắn chip, hướng dẫn cấp và kích hoạt tài khoản định danh điện tử mức 2. ",0.0,0,0,brandname
"https://amazon.com/a/c/r/pSVKl2Em2soKsJ4ppgOv0PBbk  Amazon: Sign-in from SG, VN. Tap link to respond.",0.0,1,0,brandname
"Truong DH CNTT thong bao hoc bu mon Xac suat thong ke(MA005.N24) vao thu 2 ngay 29/05/2023, Tiet 6,7,8,9, Phong B3.14. Chi tiet vui long lien he (028) 372 52002 chon 155",0.0,0,0,brandname
G-212007 is your Google verification code.,0.0,0,0,brandname
"Ban da dang ky thanh cong tai khoan DigiLife. Tai khoan: 0867256447, mat khau: 15^HSRy6.Hay tai ung dung de cung tro chuyen voi ban be va trai nghiem nhieu tien ich hap dan. Android: https://bit.ly/digilifeandroid iOS: https://bit.ly/digilifeios",0.0,1,1,brandname
"[TB] SIÊU ƯU ĐÃI: TẶNG 50% LƯU LƯỢNG Soạn ST5K gửi 191: 5.000đ/ngày có 500MB sử dụng đến 24h (gia hạn hàng ngày), tặng thêm 250MB sau 60p đăng ký. CT áp dụng từ thời điểm TB nhận được tin nhắn đến hết 15/05/2023. Chi tiết LH 198 (0đ). ",0.0,0,0,brandname
"TK ViettelPay 9704...1278 GD +999 VND luc 2023-05-11 10:54:38 So du 2,373 VND Phi: -0 VND ND: 230511900285389 VIETTELMONEY TRATHUONG MACQ 230511900285389 84867256447",0.0,0,1,brandname
"Quy khach duoc cong them 127 diem Viettel++ boi giao dich Tieu dung vien thong thang 04/2023. Thoi han su dung diem den 31/05/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0.0,1,0,brandname
"[TB] Bộ TTTT trân trọng đề nghị người dân cảnh giác với thông tin giả mạo, lừa đảo trên Internet. Trước khi sử dụng dịch vụ, giao dịch trên Internet, hãy tra cứu thông tin về website mà mình truy cập bằng cách nhắn tin miễn phí theo cú pháp TCTM (tên miền hoặc link website) gửi 156 hoặc tra cứu tại: https://tracuutenmien.gov.vn.",0.0,1,0,brandname
815971 la ma xac thuc dang ky tai khoan ThanhNienVN. Ma co hieu luc trong vong 2 phut,0.0,0,0,brandname
"[TB] Để đảm bảo an toàn khi tham gia giao thông dịp Giỗ Tổ Hùng Vương, lễ 30/4-01/05 và cao điểm du lịch hè năm 2023, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0.0,0,0,brandname
Quý khách đã hủy gia hạn gói ST5K trước đó. Chi tiết LH 198 (0đ). Trân trọng.,0.0,0,0,shortcode
Quy khach da doi thanh cong Ma uu dai tren VIETTEL MONEY voi 1 diem. Truy cap https://vtmoney.onelink.me/314y/loyalty de kiem tra diem. Chon muc Uu dai cua toi de su dung uu dai danh cho ban. Tran trong.,0.0,1,0,brandname
"TK ViettelPay 9704...1278 GD +999 VND luc 2023-04-24 20:09:21 So du 1,374 VND Phi: -0 VND ND: 230424962913731 VIETTELMONEY TRATHUONG MACQ 230424962913731 84867256447",0.0,0,1,brandname
[TB] DATA THẢ GA CẢ THÁNG Soạn ST60N gửi 191: 60K/30 ngày có 60GB (2GB/ngày). Gói cước gia hạn sau 30 ngày. CT dành riêng cho Quý khách. LH 198 (0đ).,0.0,0,0,brandname
"Cam on Quy khach da lua chon tham gia bao hiem voi FWD. Chung toi luon san sang dong hanh cung Quy khach, vui long xem chi tiet tai https://bit.ly/TB_ThuguiKH",0.0,1,0,brandname
Mã xác thực Poe của bạn là: 533886,0.0,0,0,brandname
"Yeah. Chuc mung Ban da co co hoi trung vang giai thuong tri gia len den 67.100.000VND tu chuong trinh Ngay Vang Viettel Money cho giao dich Nap dien thoai Viettel hom nay. Ma du thuong chinh la so dien thoai 0867256447 cua Ban, hay don cho Than Tai go cua vao luc 18h30 moi ngay nhe! Chi tiet chuong trinh va theo doi ket qua trung thuong tai http://viettelmoney.vn/ngayvang2023",0.0,1,1,brandname
Quy khach duoc cong 15 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 17/04/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0.0,1,0,brandname
"Quy khach co 43.100 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0.0,1,0,shortcode
"Quy khach da thanh toan thanh cong 10.000 VND cuoc cho thue bao so dien thoai 0867256447. GD duoc chiet khau 1.5%. Phi GD 0 VND. 17/04/2023 12:46:35. Ma uu dai: 223000518, duoc giam: 5.000 VND.",0.0,0,1,brandname
"TK ViettelPay 9704...1278 GD -4,850 VND luc 2023-04-17 12:46:35 So du 375 VND Phi: -0 VND ND: GD thanh toan 230417185157482 NAP TIEN DIEN THOAI cho Khach hang 0867256447",0.0,0,1,brandname
Voucher giam 5K khi nap dien thoai hoac mua data Viettel MIEN PHI dang cho Ban. Chi can 1K doi lay 6K. Con chan cho gi nua Ban oi. Mo app Viettel Money hoac truy cap tai https://km.vtmoney.vn/314y/uudai2 de su dung.,0.0,1,0,brandname
"[TB] SIÊU ƯU ĐÃI: TẶNG 50% LƯU LƯỢNG Soạn ST5K gửi 191: 5.000đ/ngày có 500MB sử dụng đến 24h (gia hạn hàng ngày), tặng thêm 250MB sau 60p đăng ký. CT áp dụng từ thời điểm TB nhận được tin nhắn đến hết 15/04/2023. Chi tiết LH 198 (0đ). ",0.0,0,0,brandname
